C1;C2;C3;C4;C5;C6
0,9277;0,8263;0,9452;0,0412;0,0458;0,0524
0,9259;0,8208;0,9416;0,0407;0,0480;0,0538
0,9279;0,8380;0,9434;0,0462;0,0463;0,0548
0,9273;0,8380;0,9528;0,0418;0,0497;0,0579
0,9288;0,8271;0,9564;0,0414;0,0488;0,0599
0,9282;0,8376;0,9528;0,0408;0,0480;0,0627
0,9281;0,8419;0,9506;0,0406;0,0483;0,0628
0,9290;0,8381;0,9499;0,0389;0,0541;0,0652
0,9296;0,8336;0,9499;0,0367;0,0556;0,0708
0,9255;0,8387;0,9520;0,0365;0,0583;0,0719
0,9232;0,8369;0,9536;0,0361;0,0556;0,0720
0,9250;0,8255;0,9498;0,0355;0,0589;0,0705
0,9247;0,8379;0,9484;0,0351;0,0607;0,0684
0,9236;0,8360;0,9546;0,0363;0,0560;0,0662
0,9208;0,8455;0,9545;0,0360;0,0582;0,0675
0,9186;0,8531;0,9513;0,0332;0,0566;0,0643
0,9144;0,8469;0,9509;0,0320;0,0512;0,0674
0,9142;0,8526;0,9528;0,0337;0,0516;0,0643
0,9129;0,8491;0,9458;0,0305;0,0542;0,0725
0,9108;0,8382;0,9333;0,0345;0,0538;0,0689
0,9106;0,8358;0,9373;0,0378;0,0552;0,0666
0,9112;0,8390;0,9383;0,0408;0,0556;0,0656
0,9153;0,8373;0,9412;0,0408;0,0643;0,0627
0,9122;0,8375;0,9343;0,0357;0,0605;0,0682
0,9143;0,8443;0,9372;0,0394;0,0613;0,0617
0,9162;0,8463;0,9393;0,0363;0,0626;0,0598
0,9145;0,8425;0,9309;0,0341;0,0588;0,0617
0,9147;0,8469;0,9363;0,0351;0,0580;0,0609
0,9137;0,8488;0,9373;0,0374;0,0542;0,0567
0,9139;0,8340;0,9348;0,0394;0,0535;0,0572
0,9168;0,8376;0,9284;0,0424;0,0544;0,0567
0,9178;0,8416;0,9185;0,0405;0,0511;0,0529
0,9187;0,8428;0,9221;0,0390;0,0524;0,0480
0,9177;0,8492;0,9232;0,0392;0,0494;0,0430
0,9145;0,8455;0,9233;0,0383;0,0456;0,0479
0,9139;0,8472;0,9282;0,0410;0,0428;0,0501
0,9162;0,8383;0,9211;0,0423;0,0511;0,0462
0,9129;0,8422;0,9154;0,0436;0,0461;0,0503
0,9106;0,8537;0,9118;0,0384;0,0486;0,0463
0,9107;0,8476;0,9131;0,0379;0,0451;0,0496
0,9085;0,8437;0,9117;0,0381;0,0446;0,0474
0,9067;0,8395;0,9127;0,0391;0,0473;0,0462
0,9057;0,8405;0,9097;0,0382;0,0499;0,0466
0,9027;0,8346;0,9054;0,0355;0,0481;0,0453
0,9005;0,8372;0,9124;0,0376;0,0437;0,0486
0,9017;0,8424;0,9248;0,0369;0,0471;0,0512
0,8989;0,8467;0,9263;0,0372;0,0492;0,0545
0,8954;0,8359;0,9230;0,0359;0,0490;0,0582
0,8940;0,8417;0,9271;0,0404;0,0504;0,0524
0,8952;0,8477;0,9207;0,0419;0,0511;0,0497
0,8945;0,8537;0,9200;0,0414;0,0496;0,0505
0,8934;0,8562;0,9176;0,0402;0,0500;0,0523
0,8932;0,8576;0,9121;0,0416;0,0517;0,0528
0,8894;0,8642;0,9108;0,0420;0,0535;0,0468
0,8902;0,8749;0,9080;0,0423;0,0555;0,0442
0,8907;0,8695;0,9106;0,0429;0,0536;0,0461
0,8896;0,8763;0,9092;0,0458;0,0589;0,0536
0,8913;0,8755;0,9077;0,0424;0,0590;0,0585
0,8888;0,8754;0,9056;0,0397;0,0575;0,0626
0,8907;0,8655;0,9044;0,0385;0,0527;0,0622
0,8908;0,8646;0,9059;0,0359;0,0521;0,0610
0,8898;0,8589;0,9050;0,0358;0,0532;0,0574
0,8895;0,8563;0,9077;0,0377;0,0558;0,0601
0,8889;0,8500;0,9098;0,0379;0,0614;0,0606
0,8911;0,8478;0,9110;0,0374;0,0630;0,0641
0,8886;0,8466;0,9172;0,0393;0,0635;0,0641
0,8868;0,8471;0,9109;0,0400;0,0627;0,0653
0,8885;0,8375;0,9085;0,0408;0,0609;0,0631
0,8870;0,8301;0,9148;0,0435;0,0640;0,0622
0,8885;0,8328;0,9114;0,0439;0,0677;0,0664
0,8916;0,8294;0,8978;0,0471;0,0642;0,0623
0,8904;0,8378;0,8961;0,0455;0,0673;0,0542
0,8915;0,8396;0,8992;0,0484;0,0684;0,0560
0,8888;0,8443;0,8867;0,0455;0,0657;0,0608
0,8900;0,8527;0,8951;0,0462;0,0660;0,0627
0,8901;0,8517;0,8939;0,0434;0,0628;0,0598
0,8907;0,8488;0,8956;0,0453;0,0545;0,0570
0,8890;0,8548;0,8940;0,0441;0,0550;0,0500
0,8854;0,8579;0,8894;0,0441;0,0556;0,0484
0,8860;0,8561;0,8853;0,0428;0,0555;0,0514
0,8815;0,8650;0,8807;0,0444;0,0639;0,0508
0,8805;0,8627;0,8891;0,0427;0,0655;0,0516
0,8820;0,8629;0,8882;0,0462;0,0651;0,0550
0,8821;0,8638;0,8862;0,0434;0,0674;0,0522
0,8856;0,8585;0,8823;0,0403;0,0647;0,0573
0,8873;0,8604;0,8876;0,0418;0,0662;0,0557
0,8856;0,8697;0,8959;0,0398;0,0676;0,0555
0,8853;0,8720;0,9044;0,0390;0,0675;0,0587
0,8848;0,8722;0,9074;0,0380;0,0650;0,0624
0,8812;0,8712;0,9089;0,0353;0,0598;0,0663
0,8790;0,8723;0,9024;0,0360;0,0574;0,0634
0,8775;0,8762;0,9015;0,0388;0,0586;0,0643
0,8730;0,8795;0,8991;0,0405;0,0584;0,0641
0,8727;0,8761;0,8910;0,0413;0,0600;0,0612
0,8718;0,8780;0,8958;0,0437;0,0596;0,0576
0,8681;0,8806;0,8931;0,0412;0,0618;0,0546
0,8685;0,8734;0,9000;0,0408;0,0580;0,0524
0,8695;0,8746;0,9028;0,0420;0,0586;0,0557
0,8696;0,8621;0,9059;0,0411;0,0572;0,0582
0,8685;0,8653;0,9058;0,0416;0,0524;0,0541
0,8693;0,8692;0,9034;0,0388;0,0525;0,0474
0,8703;0,8741;0,9137;0,0340;0,0566;0,0440
0,8705;0,8721;0,9149;0,0350;0,0508;0,0449
0,8684;0,8741;0,9156;0,0356;0,0520;0,0429
0,8686;0,8821;0,9125;0,0376;0,0550;0,0474
0,8706;0,8905;0,9096;0,0358;0,0629;0,0465
0,8690;0,8907;0,9139;0,0331;0,0607;0,0539
0,8727;0,8908;0,9147;0,0335;0,0579;0,0487
0,8713;0,8983;0,9105;0,0345;0,0547;0,0472
0,8709;0,8885;0,9050;0,0336;0,0588;0,0483
0,8692;0,8862;0,8961;0,0363;0,0560;0,0514
0,8692;0,8935;0,9018;0,0348;0,0561;0,0483
0,8653;0,8991;0,9006;0,0337;0,0503;0,0525
0,8638;0,8997;0,9004;0,0339;0,0531;0,0530
0,8612;0,8898;0,9079;0,0366;0,0570;0,0517
0,8610;0,8884;0,8997;0,0385;0,0607;0,0550
0,8626;0,8846;0,8958;0,0420;0,0566;0,0568
0,8635;0,8870;0,8913;0,0391;0,0599;0,0529
0,8583;0,8822;0,9003;0,0388;0,0539;0,0583
0,8620;0,8744;0,9092;0,0405;0,0544;0,0550
0,8621;0,8631;0,9108;0,0416;0,0559;0,0568
0,8602;0,8708;0,9117;0,0408;0,0575;0,0535
0,8601;0,8680;0,9105;0,0435;0,0590;0,0543
0,8600;0,8691;0,9193;0,0435;0,0601;0,0513
0,8582;0,8692;0,9205;0,0409;0,0542;0,0521
0,8582;0,8624;0,9243;0,0410;0,0553;0,0458
0,8566;0,8552;0,9214;0,0408;0,0559;0,0495
0,8554;0,8491;0,9177;0,0472;0,0534;0,0505
0,8536;0,8449;0,9241;0,0497;0,0513;0,0526
0,8503;0,8472;0,9251;0,0500;0,0573;0,0519
0,8502;0,8421;0,9323;0,0496;0,0613;0,0573
0,8509;0,8532;0,9314;0,0514;0,0633;0,0594
0,8515;0,8601;0,9291;0,0515;0,0619;0,0598
0,8527;0,8655;0,9272;0,0442;0,0543;0,0649
0,8530;0,8653;0,9283;0,0444;0,0544;0,0602
0,8515;0,8747;0,9244;0,0440;0,0559;0,0636
0,8528;0,8730;0,9206;0,0404;0,0550;0,0643
0,8496;0,8733;0,9256;0,0419;0,0574;0,0610
0,8474;0,8734;0,9223;0,0467;0,0607;0,0581
0,8451;0,8771;0,9225;0,0478;0,0629;0,0551
0,8468;0,8802;0,9243;0,0496;0,0633;0,0591
0,8483;0,8778;0,9215;0,0519;0,0640;0,0643
0,8489;0,8750;0,9276;0,0496;0,0668;0,0637
0,8506;0,8790;0,9206;0,0454;0,0631;0,0652
0,8484;0,8838;0,9224;0,0456;0,0629;0,0646
0,8487;0,8807;0,9242;0,0446;0,0601;0,0643
0,8481;0,8711;0,9225;0,0418;0,0639;0,0664
0,8494;0,8698;0,9131;0,0424;0,0643;0,0673
0,8488;0,8741;0,9168;0,0435;0,0624;0,0656
0,8476;0,8848;0,9212;0,0425;0,0629;0,0627
0,8483;0,8771;0,9199;0,0398;0,0600;0,0601
0,8496;0,8747;0,9210;0,0398;0,0637;0,0491
0,8479;0,8728;0,9218;0,0396;0,0684;0,0543
0,8474;0,8805;0,9143;0,0361;0,0701;0,0553
0,8449;0,8801;0,9116;0,0351;0,0731;0,0534
0,8395;0,8738;0,9170;0,0330;0,0727;0,0480
0,8395;0,8756;0,9165;0,0361;0,0737;0,0470
0,8404;0,8732;0,9137;0,0327;0,0778;0,0453
0,8405;0,8662;0,9085;0,0350;0,0759;0,0442
0,8362;0,8610;0,9040;0,0348;0,0761;0,0444
0,8352;0,8705;0,9005;0,0351;0,0782;0,0447
0,8304;0,8726;0,8987;0,0350;0,0794;0,0412
0,8327;0,8718;0,8906;0,0340;0,0762;0,0381
0,8302;0,8711;0,8965;0,0342;0,0686;0,0329
0,8324;0,8722;0,9014;0,0334;0,0678;0,0382
0,8339;0,8746;0,8953;0,0318;0,0609;0,0440
0,8317;0,8769;0,8968;0,0322;0,0575;0,0390
0,8291;0,8769;0,8930;0,0303;0,0552;0,0331
0,8295;0,8813;0,8920;0,0285;0,0532;0,0335
0,8274;0,8815;0,8917;0,0287;0,0554;0,0340
0,8273;0,8749;0,8899;0,0294;0,0590;0,0368
0,8260;0,8712;0,8987;0,0306;0,0609;0,0408
0,8221;0,8590;0,8957;0,0321;0,0633;0,0447
0,8173;0,8703;0,8888;0,0343;0,0657;0,0422
0,8174;0,8742;0,8882;0,0354;0,0588;0,0434
0,8159;0,8693;0,8948;0,0352;0,0594;0,0444
0,8145;0,8673;0,8856;0,0320;0,0540;0,0439
0,8156;0,8632;0,8818;0,0291;0,0548;0,0424
0,8176;0,8730;0,8886;0,0334;0,0479;0,0411
0,8167;0,8652;0,8927;0,0321;0,0496;0,0467
0,8158;0,8658;0,8920;0,0351;0,0514;0,0443
0,8164;0,8651;0,9031;0,0346;0,0496;0,0487
0,8134;0,8704;0,9041;0,0344;0,0530;0,0451
0,8136;0,8690;0,9019;0,0336;0,0549;0,0521
0,8144;0,8586;0,9001;0,0388;0,0561;0,0490
0,8154;0,8577;0,8919;0,0400;0,0603;0,0499
0,8113;0,8526;0,8983;0,0386;0,0598;0,0453
0,8095;0,8522;0,9000;0,0366;0,0599;0,0425
0,8074;0,8608;0,9056;0,0409;0,0593;0,0461
0,8073;0,8500;0,9137;0,0399;0,0609;0,0503
0,8080;0,8457;0,9086;0,0423;0,0586;0,0529
0,8108;0,8432;0,9026;0,0440;0,0559;0,0537
0,8095;0,8424;0,9017;0,0425;0,0558;0,0551
0,8082;0,8471;0,8971;0,0439;0,0544;0,0528
0,8103;0,8462;0,8993;0,0421;0,0531;0,0475
0,8106;0,8499;0,9048;0,0396;0,0555;0,0478
0,8129;0,8468;0,9048;0,0413;0,0514;0,0479
0,8132;0,8494;0,9047;0,0406;0,0521;0,0482
0,8107;0,8547;0,9048;0,0411;0,0559;0,0504
0,8078;0,8499;0,9100;0,0417;0,0591;0,0496
0,8044;0,8543;0,9053;0,0438;0,0631;0,0537
0,8055;0,8540;0,8953;0,0406;0,0620;0,0562
0,8077;0,8610;0,8977;0,0390;0,0633;0,0564
0,8112;0,8607;0,9046;0,0371;0,0595;0,0557
0,8126;0,8643;0,9066;0,0347;0,0582;0,0578
0,8147;0,8648;0,9042;0,0350;0,0570;0,0590
0,8134;0,8650;0,8986;0,0369;0,0556;0,0599
0,8108;0,8664;0,9012;0,0398;0,0556;0,0633
0,8123;0,8690;0,9023;0,0393;0,0554;0,0641
0,8130;0,8621;0,9023;0,0392;0,0527;0,0618
0,8130;0,8711;0,9096;0,0405;0,0557;0,0571
0,8136;0,8600;0,9069;0,0407;0,0560;0,0623
0,8141;0,8564;0,9129;0,0397;0,0569;0,0625
0,8164;0,8563;0,9118;0,0435;0,0574;0,0682
0,8189;0,8599;0,9023;0,0445;0,0591;0,0612
0,8198;0,8704;0,9023;0,0452;0,0600;0,0626
0,8213;0,8596;0,9097;0,0460;0,0594;0,0615
0,8222;0,8573;0,9049;0,0475;0,0641;0,0609
0,8211;0,8452;0,8968;0,0450;0,0668;0,0589
0,8224;0,8456;0,8931;0,0458;0,0658;0,0609
0,8195;0,8482;0,8892;0,0418;0,0646;0,0614
0,8215;0,8574;0,8927;0,0427;0,0627;0,0566
0,8189;0,8591;0,8991;0,0408;0,0643;0,0569
0,8194;0,8649;0,8943;0,0408;0,0681;0,0602
0,8176;0,8687;0,8924;0,0424;0,0637;0,0608
0,8185;0,8657;0,8975;0,0412;0,0662;0,0621
0,8184;0,8577;0,8925;0,0406;0,0690;0,0622
0,8151;0,8596;0,8854;0,0413;0,0640;0,0551
0,8158;0,8500;0,8804;0,0378;0,0636;0,0530
0,8145;0,8585;0,8804;0,0380;0,0592;0,0527
0,8162;0,8574;0,8847;0,0324;0,0607;0,0524
0,8161;0,8654;0,8815;0,0311;0,0578;0,0569
0,8168;0,8627;0,8841;0,0323;0,0572;0,0495
0,8148;0,8647;0,8916;0,0334;0,0566;0,0493
0,8135;0,8656;0,8875;0,0325;0,0595;0,0477
0,8125;0,8651;0,8784;0,0329;0,0601;0,0447
0,8141;0,8624;0,8812;0,0311;0,0610;0,0439
0,8174;0,8655;0,8806;0,0313;0,0610;0,0473
0,8158;0,8611;0,8784;0,0364;0,0629;0,0485
0,8178;0,8536;0,8813;0,0408;0,0639;0,0470
0,8134;0,8621;0,8842;0,0411;0,0705;0,0477
0,8110;0,8654;0,8758;0,0412;0,0665;0,0533
0,8090;0,8652;0,8741;0,0392;0,0612;0,0529
0,8063;0,8748;0,8864;0,0379;0,0551;0,0495
0,8031;0,8723;0,8922;0,0381;0,0488;0,0479
0,8039;0,8793;0,8952;0,0379;0,0517;0,0421
0,8034;0,8805;0,9030;0,0387;0,0538;0,0429
0,8041;0,8741;0,9033;0,0418;0,0582;0,0401
0,8055;0,8854;0,9056;0,0427;0,0563;0,0485
0,8060;0,8915;0,9119;0,0412;0,0592;0,0461
0,8073;0,8906;0,9158;0,0369;0,0591;0,0517
0,8071;0,8950;0,9135;0,0382;0,0583;0,0578
0,8048;0,8921;0,9151;0,0354;0,0608;0,0577
0,8069;0,8960;0,9110;0,0354;0,0577;0,0582
0,8057;0,8818;0,9117;0,0365;0,0657;0,0524
0,8038;0,8752;0,9020;0,0402;0,0700;0,0535
0,8035;0,8805;0,8964;0,0402;0,0694;0,0582
0,8017;0,8787;0,8964;0,0387;0,0658;0,0580
0,8008;0,8793;0,8914;0,0378;0,0649;0,0568
0,8016;0,8709;0,8893;0,0354;0,0650;0,0595
0,8023;0,8822;0,8867;0,0349;0,0673;0,0610
0,8005;0,8894;0,8919;0,0304;0,0634;0,0605
0,7996;0,8874;0,8987;0,0316;0,0627;0,0604
0,8017;0,8844;0,8960;0,0330;0,0585;0,0585
0,8028;0,8910;0,9020;0,0341;0,0606;0,0549
0,8070;0,9028;0,9083;0,0314;0,0608;0,0558
0,8094;0,9092;0,9136;0,0272;0,0658;0,0584
0,8117;0,9223;0,9156;0,0266;0,0595;0,0567
0,8090;0,9165;0,9200;0,0253;0,0636;0,0552
0,8106;0,9099;0,9238;0,0266;0,0580;0,0558
0,8105;0,9025;0,9276;0,0267;0,0548;0,0520
0,8095;0,9045;0,9316;0,0313;0,0502;0,0505
0,8099;0,9046;0,9314;0,0323;0,0532;0,0430
0,8119;0,9032;0,9333;0,0363;0,0506;0,0423
0,8129;0,9081;0,9386;0,0386;0,0486;0,0392
0,8113;0,9151;0,9356;0,0412;0,0507;0,0395
0,8128;0,9046;0,9347;0,0385;0,0536;0,0337
0,8116;0,9008;0,9311;0,0403;0,0533;0,0363
0,8121;0,9048;0,9337;0,0399;0,0540;0,0395
0,8116;0,9016;0,9383;0,0360;0,0598;0,0406
0,8113;0,8960;0,9352;0,0394;0,0590;0,0454
0,8129;0,9016;0,9252;0,0393;0,0629;0,0437
0,8109;0,8938;0,9271;0,0362;0,0633;0,0393
0,8149;0,8909;0,9197;0,0365;0,0589;0,0406
0,8114;0,8937;0,9110;0,0344;0,0609;0,0411
0,8103;0,8888;0,9050;0,0335;0,0584;0,0372
0,8111;0,8929;0,9053;0,0339;0,0580;0,0352
0,8124;0,8893;0,9129;0,0369;0,0594;0,0356
0,8123;0,8978;0,9119;0,0357;0,0548;0,0468
0,8123;0,8965;0,9147;0,0382;0,0500;0,0464
0,8133;0,9001;0,9198;0,0399;0,0543;0,0402
0,8129;0,9043;0,9124;0,0400;0,0534;0,0366
0,8159;0,8998;0,9157;0,0410;0,0521;0,0385
0,8177;0,8878;0,9140;0,0407;0,0535;0,0470
0,8195;0,8902;0,9134;0,0440;0,0528;0,0468
0,8177;0,8908;0,9112;0,0442;0,0557;0,0460
0,8177;0,8933;0,9069;0,0409;0,0560;0,0483
0,8172;0,8915;0,9080;0,0410;0,0558;0,0458
0,8154;0,8884;0,9156;0,0427;0,0542;0,0388
0,8162;0,8996;0,9186;0,0425;0,0558;0,0435
0,8153;0,8904;0,9183;0,0413;0,0595;0,0433
0,8167;0,8942;0,9088;0,0409;0,0576;0,0482
0,8148;0,8907;0,9010;0,0373;0,0605;0,0443
0,8183;0,8878;0,9067;0,0350;0,0593;0,0450
0,8167;0,8866;0,9010;0,0315;0,0609;0,0486
0,8173;0,8810;0,8990;0,0335;0,0602;0,0518
0,8190;0,8845;0,9043;0,0291;0,0610;0,0522
0,8180;0,8931;0,8969;0,0274;0,0606;0,0539
0,8199;0,8952;0,9066;0,0255;0,0638;0,0546
0,8176;0,8959;0,9056;0,0248;0,0639;0,0584
0,8206;0,8888;0,8999;0,0220;0,0651;0,0542
0,8208;0,8925;0,8969;0,0235;0,0629;0,0499
0,8198;0,9051;0,8943;0,0210;0,0682;0,0428
0,8194;0,9018;0,8998;0,0229;0,0691;0,0470
0,8211;0,8988;0,8957;0,0226;0,0697;0,0474
0,8201;0,8955;0,8855;0,0229;0,0689;0,0499
0,8188;0,8918;0,8840;0,0240;0,0717;0,0496
0,8185;0,8745;0,8767;0,0256;0,0699;0,0475
0,8163;0,8768;0,8741;0,0279;0,0649;0,0460
0,8201;0,8710;0,8695;0,0276;0,0658;0,0433
0,8192;0,8625;0,8665;0,0285;0,0692;0,0417
0,8210;0,8669;0,8663;0,0308;0,0740;0,0458
0,8216;0,8610;0,8673;0,0287;0,0740;0,0553
0,8198;0,8594;0,8681;0,0303;0,0729;0,0588
0,8200;0,8679;0,8720;0,0335;0,0746;0,0583
0,8217;0,8596;0,8691;0,0341;0,0744;0,0630
0,8215;0,8511;0,8676;0,0366;0,0757;0,0671
0,8240;0,8531;0,8500;0,0378;0,0757;0,0624
0,8262;0,8611;0,8530;0,0352;0,0786;0,0630
0,8283;0,8525;0,8549;0,0324;0,0791;0,0661
0,8275;0,8560;0,8500;0,0337;0,0798;0,0695
0,8255;0,8595;0,8531;0,0355;0,0789;0,0705
0,8245;0,8468;0,8612;0,0411;0,0846;0,0691
0,8250;0,8518;0,8568;0,0444;0,0870;0,0773
0,8263;0,8576;0,8546;0,0412;0,0877;0,0770
0,8221;0,8564;0,8582;0,0386;0,0831;0,0743
0,8223;0,8630;0,8524;0,0440;0,0810;0,0738
0,8227;0,8700;0,8522;0,0426;0,0824;0,0741
0,8224;0,8708;0,8614;0,0417;0,0787;0,0737
0,8251;0,8680;0,8631;0,0396;0,0767;0,0740
0,8261;0,8630;0,8541;0,0423;0,0749;0,0728
0,8289;0,8633;0,8500;0,0434;0,0755;0,0678
0,8286;0,8677;0,8500;0,0410;0,0700;0,0642
0,8307;0,8657;0,8546;0,0385;0,0685;0,0578
0,8341;0,8533;0,8500;0,0388;0,0663;0,0624
0,8369;0,8623;0,8500;0,0394;0,0662;0,0600
0,8349;0,8644;0,8584;0,0395;0,0695;0,0494
0,8345;0,8617;0,8696;0,0407;0,0754;0,0532
0,8340;0,8669;0,8715;0,0403;0,0773;0,0579
0,8351;0,8760;0,8761;0,0387;0,0728;0,0530
0,8367;0,8594;0,8684;0,0371;0,0708;0,0500
0,8351;0,8627;0,8757;0,0374;0,0718;0,0459
0,8354;0,8538;0,8743;0,0371;0,0729;0,0456
0,8315;0,8573;0,8681;0,0379;0,0754;0,0500
0,8346;0,8571;0,8686;0,0365;0,0748;0,0497
0,8337;0,8621;0,8771;0,0372;0,0727;0,0486
0,8339;0,8590;0,8900;0,0361;0,0778;0,0530
0,8335;0,8481;0,8901;0,0347;0,0770;0,0581
0,8359;0,8457;0,8926;0,0353;0,0728;0,0525
0,8304;0,8494;0,8924;0,0356;0,0770;0,0500
0,8305;0,8543;0,8883;0,0366;0,0720;0,0525
0,8304;0,8476;0,8972;0,0369;0,0615;0,0477
0,8296;0,8542;0,8925;0,0394;0,0641;0,0525
0,8332;0,8504;0,9020;0,0414;0,0677;0,0531
0,8316;0,8540;0,9074;0,0415;0,0695;0,0535
0,8333;0,8508;0,9111;0,0391;0,0654;0,0516
0,8341;0,8528;0,9191;0,0385;0,0644;0,0539
0,8367;0,8588;0,9301;0,0360;0,0633;0,0529
0,8355;0,8524;0,9298;0,0383;0,0609;0,0556
0,8342;0,8484;0,9232;0,0431;0,0662;0,0513
0,8365;0,8495;0,9121;0,0449;0,0646;0,0524
0,8375;0,8650;0,9232;0,0457;0,0662;0,0486
0,8345;0,8602;0,9241;0,0441;0,0700;0,0502
0,8335;0,8718;0,9278;0,0456;0,0703;0,0494
0,8344;0,8835;0,9261;0,0411;0,0743;0,0535
0,8362;0,8829;0,9359;0,0395;0,0740;0,0531
0,8349;0,8814;0,9311;0,0373;0,0742;0,0542
0,8292;0,8767;0,9238;0,0383;0,0741;0,0533
0,8303;0,8744;0,9208;0,0397;0,0758;0,0572
0,8280;0,8662;0,9169;0,0435;0,0746;0,0598
0,8241;0,8651;0,9172;0,0464;0,0715;0,0610
0,8185;0,8730;0,9161;0,0475;0,0751;0,0551
0,8202;0,8676;0,9207;0,0469;0,0784;0,0540
0,8205;0,8667;0,9172;0,0500;0,0783;0,0594
0,8202;0,8567;0,9131;0,0495;0,0771;0,0551
0,8230;0,8591;0,9072;0,0507;0,0716;0,0544
0,8244;0,8618;0,9177;0,0494;0,0720;0,0488
0,8277;0,8627;0,9189;0,0476;0,0672;0,0480
0,8249;0,8626;0,9086;0,0465;0,0619;0,0522
0,8249;0,8601;0,9056;0,0428;0,0617;0,0515
0,8218;0,8633;0,9053;0,0397;0,0582;0,0541
0,8214;0,8623;0,9151;0,0406;0,0585;0,0555
0,8209;0,8643;0,9195;0,0438;0,0587;0,0567
0,8222;0,8655;0,9147;0,0441;0,0583;0,0553
0,8224;0,8727;0,9266;0,0420;0,0537;0,0532
0,8237;0,8768;0,9274;0,0382;0,0509;0,0532
0,8251;0,8782;0,9337;0,0391;0,0479;0,0580
0,8294;0,8876;0,9272;0,0374;0,0453;0,0539
0,8288;0,8910;0,9167;0,0369;0,0448;0,0506
0,8270;0,8982;0,9099;0,0375;0,0422;0,0464
0,8275;0,9008;0,8951;0,0381;0,0430;0,0484
0,8259;0,8892;0,9064;0,0377;0,0451;0,0524
0,8289;0,8962;0,9043;0,0400;0,0435;0,0559
0,8284;0,8974;0,9012;0,0383;0,0466;0,0563
0,8272;0,8963;0,9036;0,0370;0,0429;0,0570
0,8263;0,8971;0,9041;0,0354;0,0402;0,0575
0,8277;0,8942;0,9072;0,0308;0,0406;0,0590
0,8274;0,8955;0,9123;0,0307;0,0423;0,0607
0,8261;0,8914;0,9107;0,0340;0,0460;0,0631
0,8295;0,8982;0,9049;0,0362;0,0529;0,0659
0,8277;0,8979;0,9105;0,0354;0,0532;0,0612
0,8278;0,8945;0,9140;0,0344;0,0531;0,0618
0,8291;0,8885;0,9132;0,0368;0,0503;0,0629
0,8258;0,8901;0,9221;0,0369;0,0482;0,0628
0,8267;0,8898;0,9195;0,0406;0,0497;0,0625
0,8246;0,8920;0,9143;0,0384;0,0495;0,0627
0,8262;0,8848;0,9164;0,0370;0,0532;0,0593
0,8242;0,8753;0,9107;0,0357;0,0490;0,0552
0,8256;0,8784;0,9104;0,0342;0,0508;0,0561
0,8277;0,8875;0,9066;0,0319;0,0480;0,0532
0,8294;0,8816;0,9066;0,0310;0,0456;0,0515
0,8299;0,8914;0,9143;0,0300;0,0479;0,0488
0,8293;0,8928;0,9142;0,0216;0,0464;0,0558
0,8281;0,8921;0,9100;0,0243;0,0428;0,0552
0,8310;0,8889;0,9153;0,0218;0,0425;0,0526
0,8295;0,8811;0,9087;0,0233;0,0481;0,0557
0,8274;0,8863;0,9029;0,0250;0,0477;0,0629
0,8286;0,8806;0,9069;0,0297;0,0493;0,0628
0,8270;0,8761;0,9099;0,0323;0,0512;0,0623
0,8250;0,8814;0,9145;0,0323;0,0535;0,0650
0,8220;0,8693;0,9115;0,0310;0,0522;0,0612
0,8209;0,8592;0,9110;0,0360;0,0518;0,0602
0,8207;0,8590;0,9058;0,0344;0,0555;0,0658
0,8211;0,8609;0,9024;0,0349;0,0528;0,0660
0,8228;0,8640;0,9087;0,0345;0,0569;0,0644
0,8238;0,8628;0,9064;0,0333;0,0608;0,0662
0,8233;0,8784;0,9072;0,0341;0,0624;0,0652
0,8228;0,8767;0,9116;0,0331;0,0631;0,0662
0,8237;0,8750;0,9054;0,0345;0,0539;0,0688
0,8261;0,8704;0,9095;0,0349;0,0562;0,0634
0,8262;0,8718;0,9108;0,0358;0,0557;0,0568
0,8251;0,8755;0,9008;0,0359;0,0558;0,0582
0,8230;0,8822;0,9029;0,0345;0,0506;0,0630
0,8200;0,8724;0,9006;0,0344;0,0524;0,0603
0,8212;0,8699;0,9035;0,0347;0,0487;0,0558
0,8222;0,8729;0,8954;0,0332;0,0500;0,0572
0,8232;0,8766;0,8944;0,0323;0,0530;0,0616
0,8228;0,8768;0,8972;0,0317;0,0519;0,0636
0,8254;0,8798;0,8975;0,0320;0,0560;0,0684
0,8243;0,8755;0,9020;0,0333;0,0544;0,0714
0,8260;0,8843;0,8932;0,0331;0,0572;0,0728
0,8258;0,8905;0,9038;0,0324;0,0537;0,0698
0,8244;0,8819;0,9077;0,0323;0,0571;0,0704
0,8254;0,8748;0,9120;0,0325;0,0602;0,0711
0,8260;0,8686;0,9141;0,0333;0,0619;0,0716
0,8266;0,8729;0,9120;0,0360;0,0612;0,0708
0,8265;0,8652;0,9062;0,0359;0,0582;0,0701
0,8263;0,8633;0,9012;0,0372;0,0574;0,0636
0,8308;0,8660;0,9085;0,0361;0,0616;0,0646
0,8330;0,8671;0,9157;0,0389;0,0618;0,0638
0,8342;0,8693;0,9123;0,0370;0,0584;0,0638
0,8343;0,8632;0,8983;0,0332;0,0547;0,0628
0,8361;0,8669;0,8956;0,0357;0,0577;0,0565
0,8369;0,8638;0,8951;0,0348;0,0605;0,0511
0,8367;0,8621;0,8931;0,0345;0,0567;0,0510
0,8359;0,8636;0,8955;0,0337;0,0518;0,0457
